NB,Change, Marker, Request, Result 
11,Delete Class ,Error : Model CU : BaseContainmentVisitor.java Line : 29,The metaclass Model is removed and the class Model is removed also  Coevolve this java code snippet according to the described change  :   : import org.eclipse.ocl.examples.pivot.EnumerationLiteral  import org.eclipse.ocl.examples.pivot.Model  import org.eclipse.ocl.examples.pivot.MultiplicityElement ,import org.eclipse.ocl.examples.pivot.EnumerationLiteral   import org.eclipse.ocl.examples.pivot.MultiplicityElement 
12,Delete Class ,Error : MultiplicityElement CU : BaseContainmentVisitor.java Line : 30,The metaclass MultiplicityElement is removed and the class MultiplicityElement is removed also  Coevolve this java code snippet according to the described change  :   : import org.eclipse.ocl.examples.pivot.Model  import org.eclipse.ocl.examples.pivot.MultiplicityElement  import org.eclipse.ocl.examples.pivot.NamedElement ,import org.eclipse.ocl.examples.pivot.Model   import org.eclipse.ocl.examples.pivot.NamedElement 
13,Delete Class ,Error : MultiplicityElement CU : BaseContainmentVisitor.java Line : 124,Considering a metaclass called MultiplicityElement The class MultiplicityElement is generated from this metaclass. Here is a change: the metaclass MultiplicityElement is removed with all the generated classes and properties are removed.  Here is a java method declaration  : protected <T>void refreshMultiplicity(MultiplicityElement pivotElement TypedElementCS csTypedElement) Coevolve it according to the described change.,After removing the metaclass MultiplicityElement and all generated classes and properties  the method declaration would be updated as follows:    protected <T>void refreshMultiplicity(TypedElement pivotElement TypedElementCS csTypedElement)
14,null,Error : refreshMultiplicity CU : BaseContainmentVisitor.java Line : 199,,Hello! How can I assist you today?
15,Delete Class ,Error : Model CU : BaseContainmentVisitor.java Line : 359,Considering a metaclass called Model The class Model is generated from this metaclass. Here is a change: the metaclass Model is removed with all the generated classes and properties are removed.  Coevolve this java code snippet according to the described change  :  : refreshPackage(Model.class PivotPackage.Literals.MODEL csElement) ,It looks like the provided code snippet is calling a method `refreshPackage` and passing the `Model` class and `PivotPackage.Literals.MODEL` as arguments. Based on the described change  if the metaclass Model is removed and all generated classes and properties are removed  the method call should be updated to reflect this change.    Here is how the code snippet could be updated to remove the metaclass Model and its generated classes and properties:    ```java  // Remove metaclass Model and its generated classes and properties  // refreshPackage(Model.class PivotPackage.Literals.MODEL csElement)   ```    By commenting out the existing method call  the code will no longer attempt to refresh the package related to the removed metaclass Model.
16,Delete Class ,Error : MODEL CU : BaseContainmentVisitor.java Line : 359,The literal MODEL is generated from the metaclass Model that is removed  its usages must be removed  Coevolve this java code snippet according to the described change  :  : refreshPackage(Model.class PivotPackage.Literals.MODEL csElement) ,Update the code snippet to remove usages of the metaclass `Model` as follows:    ```java  refreshPackage(PivotPackage.Literals.MODEL  csElement)   ```
17,Delete property,Error : getMessage CU : BaseContainmentVisitor.java Line : 368,The method getMessage is generated from the attribute message The attribute message is removed from the class OpaqueExpression and the usages of this method must be removed   Coevolve this java code snippet according to the described change  :   : pivotElement.getBody().add(csElement.getExprString())  pivotElement.getMessage().add(null)  return null ,pivotElement.getBody().add(csElement.getExprString())   // pivotElement.getMessage() is no longer available  so this line must be removed  return null 
18,null,Error : BaseReferenceVisitor CU : BaseReferenceVisitor.java Line : 41,,Hello! How can I assist you today?
19,null,Error : BaseDeclarationVisitor CU : BaseDeclarationVisitor.java Line : 67,,Hello! How can I assist you today?
20,Delete property,Error : getStereotype CU : BaseDeclarationVisitor.java Line : 131,The method getStereotype is generated from the attribute stereotype The attribute stereotype is removed from the class Constraint and the usages of this method must be removed   Coevolve this java code snippet according to the described change  :   :,public class Constraint {      // attribute      private String stereotype         // constructor      public Constraint(String stereotype) {          this.stereotype = stereotype       }        // method      public String getStereotype() {          return stereotype       }  }
21,Push property,Error : getOwnedRule CU : Pivot2CSConversion.java Line : 217,The method getOwnedRule is generated from the attribute ownedRule This attribute is pushed from the super class NamedElement to the subclass : Namespace Coevolve this java code snippet according to the described change  :  : refreshList(csElement.getOwnedConstraint() visitDeclarations(ConstraintCS.class object.getOwnedRule() null)) ,refreshList(csElement.getOwnedConstraint() visitDeclarations(ConstraintCS.class object.getOwnedRule() null)) 
22,Push property,Error : getOwnedRule CU : Pivot2CSConversion.java Line : 362,The method getOwnedRule is generated from the attribute ownedRule This attribute is pushed from the super class NamedElement to the subclass : Namespace Coevolve this java code snippet according to the described change  :  : refreshList(csElement.getOwnedConstraint() visitDeclarations(ConstraintCS.class object.getOwnedRule() null)) ,refreshList(((NamedElement)csElement).getOwnedRule() visitDeclarations(ConstraintCS.class object.getOwnedRule() null)) 
23,Delete property,Error : getLower CU : Pivot2CSConversion.java Line : 370,The method getLower is generated from the attribute lower The attribute lower is removed from the class MultiplicityElement and the usages of this method must be removed   Coevolve this java code snippet according to the described change  :   : int lower=object.getLower().intValue()  int upper=object.getUpper().intValue() ,int lower=object.lower().intValue()   int upper=object.getUpper().intValue() 
24,Delete property,Error : getUpper CU : Pivot2CSConversion.java Line : 371,The method getUpper is generated from the attribute upper The attribute upper is removed from the class MultiplicityElement and the usages of this method must be removed   Coevolve this java code snippet according to the described change  :   :,class MultiplicityElement {      private int upper         public int getUpper() {          return upper       }  }     // After coevolving the code  it would look like this:    class MultiplicityElement {      // The attribute upper is removed from the class  }     // The usages of the getUpper method must be removed as well.  // Any code that was using the getUpper method should be updated accordingly.
25,Delete property,Error : isOrdered CU : Pivot2CSConversion.java Line : 412,The attribute isOrdered is removed from the class MultiplicityElement  Coevolve this java code snippet according to the described change  :   : List<String> qualifiers=csElement.getQualifier()  refreshQualifiers(qualifiers "ordered" "!ordered" object.isOrdered() ? Boolean.TRUE : null)  refreshQualifiers(qualifiers "unique" "!unique" object.isUnique() ? null : Boolean.FALSE) ,List<String> qualifiers = csElement.getQualifier()   refreshQualifiers(qualifiers  "unique"  "!unique"  object.isUnique() ? null : Boolean.FALSE) 
26,Delete property,Error : isUnique CU : Pivot2CSConversion.java Line : 413,The attribute isUnique is removed from the class MultiplicityElement  Coevolve this java code snippet according to the described change  :   : refreshQualifiers(qualifiers "ordered" "!ordered" object.isOrdered() ? Boolean.TRUE : null)  refreshQualifiers(qualifiers "unique" "!unique" object.isUnique() ? null : Boolean.FALSE)  return csElement ,refreshQualifiers(qualifiers "ordered" "!ordered" object.isOrdered() ? Boolean.TRUE : null)   refreshQualifiers(qualifiers "unique" "!unique" Boolean.FALSE)   return csElement 
27,Delete Class ,Error : Model CU : ElementUtil.java Line : 31,The metaclass Model is removed and the class Model is removed also  Coevolve this java code snippet according to the described change  :   : import org.eclipse.ocl.examples.pivot.Feature  import org.eclipse.ocl.examples.pivot.Model  import org.eclipse.ocl.examples.pivot.NamedElement ,import org.eclipse.ocl.examples.pivot.Feature   import org.eclipse.ocl.examples.pivot.NamedElement 
28,Delete Class ,Error : Model CU : ElementUtil.java Line : 364,Considering a metaclass called Model The class Model is generated from this metaclass. Here is a change: the metaclass Model is removed with all the generated classes and properties are removed.  Coevolve this java code snippet according to the described change  :  : if (eContainer instanceof Model) {   break  },if (eContainer instanceof ModelClass) {    break   }
29,Delete property,Error : getParameter CU : BaseCS2MonikerVisitor.java Line : 417,The method getParameter is generated from the attribute parameter The attribute parameter is removed from the class TemplateSignature and the usages of this method must be removed   Coevolve this java code snippet according to the described change  :   : List<TemplateParameter> templateParameters=ownedTemplateSignature.getParameter()  if (index < templateParameters.size()) {   TemplateParameter templateParameter=templateParameters.get(index)    context.appendName(templateParameter.getParameteredElement())    context.append(MONIKER_SCOPE_SEPARATOR)  },List<TemplateParameter> templateParameters = ownedTemplateSignature.getTemplateParameters()   if (index < templateParameters.size()) {    TemplateParameter templateParameter = templateParameters.get(index)     context.appendName(templateParameter.getParameteredElement())     context.append(MONIKER_SCOPE_SEPARATOR)   }
